id,name,address,city,state,lat,lon,price_per_gallon
71944,DK #13903,SR-108,Texarkana,AR,33.425476,-93.894351,3.0407
67823,FLASH MARKET #17032,"I-555/US-63, EXIT 29 & SR-69",Trumann,AR,35.598633,-90.544953,3.4073
67892,TURRELL FUEL STOP,"I-55, EXIT 21",Turrell,AR,35.325299,-90.325706,3.4657
72008,CASHS #4469,US-278 & US-63,Warren,AR,33.605175,-92.080091,3.499
3737,JORDAN'S KWIK STOP #70,US-49,West Helena,AR,34.545983,-90.640674,3.399
10077,FLYING J TRAVEL PLAZA #607,"I-55, EXIT 4 & I-40, EXIT 280",West Memphis,AR,35.188392,-90.173507,3.1507
253,LOVES TRAVEL STOP #450,"I-40, EXIT 280 & I-55, EXIT 4",West Memphis,AR,35.109318,-90.160242,3.3257
195,PETRO STOPPING CENTER #311,"I-40 & I-55, EXIT 280",West Memphis,AR,35.178509,-90.192726,3.3673
906,PILOT TRAVEL CENTER #429,"I-40, EXIT 280",West Memphis,AR,35.129616,-90.143239,3.291
72503,QUIKTRIP #7151,I-55/40 EXIT 278 & SR-191,West Memphis,AR,35.185535,-90.213705,2.999
66348,PIT STOP,I-40 EXIT 221,Wheatley,AR,34.915946,-91.109262,2.999
67676,VALERO,"I-530/US-65, EXIT 34 & SR-365",White Hall,AR,34.280854,-92.084316,3.1657
73013,247 TRUCK STOP,I-40 EXIT 247,Widener,AR,35.041598,-90.61701,2.999
71413,Flyers #3216,"US 60, Exit 194",Apache Junction,AZ,33.313643,-111.348923,3.4223
72724,ONE9 #484,I-40 EXIT 146,Ash Fork,AZ,35.211647,-112.53628,3.329
66022,PILOT TRAVEL CENTER #459,"I-10, EXIT 133",Avondale,AZ,33.457495,-112.326768,3.587
63850,PILOT TRAVEL CENTER #180,"I-40, EXIT 185",Bellemont,AZ,35.264769,-111.871704,3.609
63855,LOVES TRAVEL STOP #460,"I-10, EXIT 302",Benson,AZ,31.96119,-110.283737,3.279
72499,Bowie Travel Center Chevron dba One9 #1411,I-10,Bowie,AZ,32.358522,-109.483577,3.014
67393,LOVES TRAVEL STOP #280,"I-10, EXIT 114",Buckeye,AZ,33.395919,-112.557848,3.569
68874,QUIKTRIP #492,"I-10, EXIT 114 & SR-85",Buckeye,AZ,33.36089,-112.609435,3.369
68268,SPEED SMART,"I-10, EXIT 114",Buckeye,AZ,33.394854,-112.575252,3.3723
71412,FLYERS #3215,SR 87,Chandler,AZ,33.30434,-111.891966,3.3523
71411,Flyers #3214,"I-10, Exit 161C",Chandler,AZ,33.294367,-111.846727,3.3523
66858,LOVES TRAVEL STOP #328,"I-10, EXIT 162",Chandler,AZ,33.307872,-111.828347,3.469
73079,PILOT #1433,I-10 EXIT 160,Chandler,AZ,33.360558,-111.82396,3.499
72112,Flyers #3219,US-60,Claypool,AZ,33.419312,-110.80184,3.849
71271,MAVERIK COUNTRY STORE #672,SR-69,Dewey,AZ,34.565492,-112.21728,3.219
6351,FLYING J TRAVEL PLAZA #608,"I-10, EXIT 1",Ehrenberg,AZ,33.617292,-114.477113,3.959
66400,PWI #640,"I-10/US-95, EXIT 5",Ehrenberg,AZ,33.633371,-114.475983,3.359
9941,FLYING J TRAVEL PLAZA #609,"I-10, EXIT 208-A",Eloy,AZ,32.725656,-111.572062,3.4523
63732,LOVES TRAVEL STOP #265,"I-10, EXIT 200",Eloy,AZ,32.721157,-111.570862,3.434
71123,ONE9 XPRESS FUEL #1264,"I-10, EXIT 203",Eloy,AZ,32.752572,-111.556817,3.139
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,32.7309,-111.572006,3.199
121,PETRO STOPPING CENTER #306,"I-10, EXIT 200",Eloy,AZ,32.779837,-111.577112,3.474
64681,PILOT TRAVEL CENTER #458,"I-10, EXIT 208",Eloy,AZ,32.720966,-111.604686,3.439
567,TA ELOY TRAVEL CENTER,"I-10 & I-8, EXIT 203",Eloy,AZ,32.749751,-111.6062,3.459
63802,CARTERS TRAVEL CENTER,"I-40, EXIT 201N",Flagstaff,AZ,35.174132,-111.632582,3.689
71890,Carter Flagstaff Cardlock (Bulk Plant),I-40 Exit 198,Flagstaff,AZ,35.175902,-111.693885,3.689
6593,LITTLE AMERICA TRAVEL CENTER,"I-40, EXIT 198",Flagstaff,AZ,35.192111,-111.644288,3.539
71250,NAVAJO BLUE TRAVEL CENTER,I-40 EXIT 219,Flagstaff,AZ,35.223915,-111.670212,3.609
63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,32.893185,-112.721678,3.889
20,PILOT TRAVEL CENTER #1243,"I-8, EXIT 119 & SR-85",Gila Bend,AZ,32.949518,-112.732664,3.899
60650,SHELL DBA ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,32.946295,-112.778943,3.259
70677,PAC PRIDE,US-60,Glendale,AZ,33.502189,-112.181348,4.024
52236,CHEVRON,US-60,Globe,AZ,33.406672,-110.781199,4.299
7615,HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270,"I-40, EXIT 292",Holbrook,AZ,34.893659,-110.106482,3.139
72466,Holbrook Cardlock,I-40 EXIT 285,Holbrook,AZ,34.91678,-110.103613,3.2323
68979,MAVERIK COUNTRY STORE #478,"I-40, EXIT 286 & SR-77",Holbrook,AZ,34.906482,-110.135103,3.224
68814,TA HOLBROOK,"I-40/US-180, EXIT 283",Holbrook,AZ,34.898756,-110.15346,3.6557
52686,LOVES TRAVEL STOP #278,"I-40, EXIT 277",Joseph City,AZ,34.96044,-110.29871,3.6073
5060,CRAZY FREDS TRUCK SHOP,"I-40, EXIT 44 & US-66",Kingman,AZ,35.120275,-113.686155,3.539
7705,FLYING J TRAVEL PLAZA #610,"I-40, EXIT 53",Kingman,AZ,35.127767,-113.676206,3.8823
66040,LOVES TRAVEL STOP #272,"I-40 & DW (RANCH RD), EXIT 59",Kingman,AZ,35.120915,-113.706401,3.8557
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,35.09443,-113.731109,3.899
4169,TA KINGMAN TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,35.152137,-113.701213,3.899
5419,USA TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,35.162729,-113.698937,3.399
67243,LOVES TRAVEL STOP #386,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,34.446782,-114.324205,3.9223
63572,PILOT TRAVEL CENTER #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,34.494559,-114.314181,3.849
72796,PILOT DEALER #1399,"SR-303, EXIT 107",Litchfield Park,AZ,33.536978,-112.417437,3.584
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,36.908831,-113.916959,3.689
72719,TA EXPRESS LITTLEFIELD,"I-15, EXIT 8",Littlefield,AZ,36.871731,-113.933786,3.679
118,Lupton Truck Stop #567,"I-40, EXIT 359",Lupton,AZ,35.380252,-109.044218,3.299
72645,MAVERIK #723,"I-10, EXIT 240",Marana,AZ,32.377238,-111.282857,3.0457
71030,QUIKTRIP #1469,"I-10, EXIT 248 & SR-77",Marana,AZ,32.368815,-111.275814,3.0623
71047,LOVES TRAVEL STOP #722,"I-17, EXIT 262 & SR-69",Mayer,AZ,34.353659,-112.129149,3.6807
63856,PILOT TRAVEL CENTER #1175,"I-17, EXIT 262 & SR-69",Mayer,AZ,34.328635,-112.123818,3.6915
71410,Flyers #3213,"US-60, Exit 181",Mesa,AZ,33.452167,-111.876281,3.3523
70673,PAC PRIDE,SR-202,Mesa,AZ,33.437033,-111.836634,4.024
70681,PETRO STOP,US-60,Mesa,AZ,33.425914,-111.85326,4.0157
72668,LOVES TRAVEL STOP #350,"I-19, Exit 12",Nogales,AZ,31.362064,-110.911356,3.609
68798,PILOT DEALER #1179,SR-189,Nogales,AZ,31.361406,-110.964288,4.249
71642,MAVERIK COUNTRY STORE #398,HWY 89 & LAKE POWELL BLVD,Page,AZ,36.883151,-111.425019,3.4557
70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,36.914324,-111.477917,3.999
71889,Payson Cardlock,SR 260 & SR 87,Payson,AZ,34.202211,-111.279264,3.709
71641,76,I-17,Phoenix,AZ,33.433952,-112.084946,3.2323
69912,AMPM,"I-10, EXIT 140",Phoenix,AZ,33.428321,-112.048127,3.2823
970,CIRCLE K #2702885,"I-17/SR-60, EXIT 199A",Phoenix,AZ,33.457334,-112.035021,3.3923
66424,CIRCLE K #2741652,"I-10, EXIT 139",Phoenix,AZ,33.488067,-112.111037,3.369
68016,Chevron #386730,"I-10, EXIT 139",Phoenix,AZ,33.464424,-112.078305,3.299
72947,Circle K #9556,SR-202,Phoenix,AZ,33.42592,-112.095387,3.3857
71405,FLYERS #3201,"US-60, Exit 157",Phoenix,AZ,33.438362,-112.107498,3.369
71406,FLYERS #3203,"I-10, Exit 139",Phoenix,AZ,33.466342,-112.094261,3.319
71407,FLYERS #3204,SR 202,Phoenix,AZ,33.475385,-112.062615,3.3523
63720,FLYING J TRAVEL PLAZA #611,"I-10, EXIT 137",Phoenix,AZ,33.435908,-112.080988,3.589
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,33.438372,-112.096085,3.389
71404,Flyers #3200,"I-17, Exit 215B",Phoenix,AZ,33.471499,-112.096598,3.3523
69933,Flyers #3202,"I-17, EXIT 201",Phoenix,AZ,33.460706,-112.044398,3.369
71408,Flyers #3205,"I-17, Exit 195B",Phoenix,AZ,33.480518,-112.098713,3.3823
70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,33.478474,-112.079049,4.0365
70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,33.433461,-112.03921,4.024
70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,33.465408,-112.07653,4.024
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,33.457701,-112.081098,6.039
71378,QUIKTRIP #1410,"I-10, EXIT 136B & SR-202, EXIT 78A",Phoenix,AZ,33.451927,-112.035328,3.369
71429,QUIKTRIP #1432,SR 202 EXIT 76,Phoenix,AZ,33.444374,-112.063518,3.369
67417,QUIKTRIP #444,"I-10 EXIT, 139",Phoenix,AZ,33.422951,-112.043889,3.369
71779,TCI PHOENIX,"I-10, EXIT 138 & US-202, EXIT 76",Phoenix,AZ,33.4604,-112.08548,2.9223
68017,TEXACO,SR-89,Prescott,AZ,34.568111,-112.422946,3.739
69646,Arco dba One9 #1258,"I-10, EXIT 19",Quartzsite,AZ,33.6976,-114.158449,3.359
52687,LOVES TRAVEL STOP #286,"I-10, EXIT 17",Quartzsite,AZ,33.702631,-114.161674,3.949
977,PILOT TRAVEL CENTER #328,"I-10, EXIT 17",Quartzsite,AZ,33.741518,-114.231874,3.959
63636,PILOT TRAVEL CENTER #279,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,31.511438,-111.115114,3.614
71603,FLYERS #3223,US-70/191,Safford,AZ,32.810864,-109.618674,3.8623
67044,PILOT TRAVEL CENTER #1212,"I-10, EXIT 45",Salome,AZ,33.771544,-113.570422,3.959
52628,Pride Travel Center dba One9 #1215,"I-10, EXIT 45",Salome,AZ,33.775238,-113.543882,3.359
70654,PILOT #1269,I-10 EXIT 378,San Simon,AZ,32.055526,-109.153289,3.309
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,32.03285,-109.172603,2.959
72475,Express 24,SR-77 & US-60,Show Low,AZ,34.286868,-110.010745,3.299
69938,MAVERIK COUNTRY STORE #388,US-60 & SR-77,Show Low,AZ,34.272251,-110.021462,3.229
73051,CIRCLE K #2709540,"I-10, EXIT 10 & SR-90",Sierra Vista,AZ,31.555902,-110.283679,3.629
72468,Springerville Cardlock,US-191,Springerville,AZ,34.204489,-109.327662,3.259
71402,FIREBIRD FUEL #6196,US-60 & SR-303,Surprise,AZ,33.667261,-112.310062,3.383
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,32.674646,-113.942146,3.599
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,33.417187,-112.285974,3.519
69741,LOVES TRAVEL STOP #659,"I-10, EXIT 133B",Tolleson,AZ,33.443942,-112.291116,3.569
60191,PILOT #1180,"I-10, EXIT 94",Tonopah,AZ,33.451924,-112.940722,3.899
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,33.449677,-112.946784,3.939
71416,FLYERS #3225,"I-10, Exit 255",Tucson,AZ,32.18896,-110.938715,3.359
71417,Flyers #3227,"I-10, Exit 263A",Tucson,AZ,32.188069,-110.985805,3.3557
69995,PILOT EXPRESS #1178,"I-10, EXIT 273",Tucson,AZ,32.247766,-110.93581,3.219
68947,PILOT TRAVEL CENTER #593,"I-10, EXIT 268",Tucson,AZ,32.188967,-111.000709,3.3023
73066,QUIKTRIP #1499,I-10 EXIT 267,Tucson,AZ,32.247878,-110.957763,3.0623
71418,Quick Fuel #3228,"I-10, Exit 264",Tucson,AZ,32.229705,-110.988236,3.3623
7617,TUCSON TRUCK TERMINAL,"I-10, EXIT 268",Tucson,AZ,32.220863,-110.94922,3.2223
69052,PILOT DEALER #1193,US-93,Wikieup,AZ,34.717304,-113.634007,3.839
72574,Loves Travel Stop #831,"I-10 & Fort Grant Rd, Exit 340",Willcox,AZ,32.360308,-109.827067,3.3323
52581,TA WILLCOX TRAVEL CENTER,"I-10, EXIT 340",Willcox,AZ,32.343303,-109.830694,3.2823
7624,WILLCOX TRUCK PLAZA,"I-10, EXIT 340",Willcox,AZ,32.339155,-109.890104,3.3407
69426,LOVES TRAVEL STOP #553,"I-40 E, EXIT 163",Williams,AZ,35.56228,-112.180168,3.5957
72044,Maverik Country Store #709,I-40 Exit 163,Williams,AZ,35.58207,-112.142209,3.219
71242,LAST STOP TRAVEL CENTER,US-93,Willow Beach,AZ,35.743345,-114.462749,3.4957
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,35.776534,-114.535847,3.839
70916,TA Express White Hills,US-93,Willow Beach,AZ,35.793486,-114.47509,3.779
52516,FLYING J TRAVEL PLAZA #612,"I-40, EXIT 255",Winslow,AZ,35.061337,-110.718458,3.624
69799,MAVERIK COUNTRY STORE #387,"I-40, EXIT 253",Winslow,AZ,35.043195,-110.702654,3.2357
72723,ONE9 #1362,"I-40, EXIT 253",Winslow,AZ,35.0442,-110.676619,3.2257
69053,PILOT #1192,US-60,Wittmann,AZ,33.779439,-112.58728,4.899
72715,FLYING J TRAVEL PLAZA #1372,"I-40, EXIT 28",Yucca,AZ,34.871369,-114.116935,3.849
71281,Pride (One9 Fuel Network) #1213,"I-40, Exit 25",Yucca,AZ,34.867208,-114.111647,3.559
982,CIRCLE K #2701948,"I-8, EXIT 7 & SR-195",Yuma,AZ,32.714571,-114.607286,3.5657
387,Circle K #2709664,"I-8, EXIT 12",Yuma,AZ,32.695351,-114.665456,3.489
66955,LOVES TRAVEL STOP #349,"I-8, EXIT 3",Yuma,AZ,32.716335,-114.627332,3.5023
72871,Maverik #727,I-8 EXIT 3,Yuma,AZ,32.663052,-114.641523,3.179
52233,SPEEDWAY #2953,"US-80, EXIT 3",Yuma,AZ,32.68666,-114.671214,3.4657
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,32.737563,-114.602434,3.479
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,32.972365,-115.568358,4.759
66475,SPEEDWAY #4346,SR-7,Calexico,CA,32.708122,-115.464225,4.799
73078,Shelee's Travel Center,"I-10, Exit 146",Coachella,CA,33.666708,-116.151325,3.949
10085,EL CENTRO TRAVEL CENTER,"I-8, EXIT 115 & SR-86",El Centro,CA,32.788471,-115.595276,4.499
71543,THE SOCO GROUP #4,SR-111,El Centro,CA,32.78847,-115.577132,4.839
72368,CHEVRON #352416,I-8 Exit 73,Jacumba,CA,32.641989,-116.195935,6.399
67669,CHEVRON DBA ONE9 #1271,SR-86,Thermal,CA,33.539623,-116.125928,4.259
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,33.066793,-115.625414,4.779
469,LOAF N JUG #750010,US-160 & SR-17,Alamosa,CO,37.468114,-105.85583,3.259
71625,MAVERIK COUNTRY STORE #679,US-160/285 & SR-17,Alamosa,CO,37.432665,-105.868611,3.349
198,SINCLAIR,"I-76, EXIT 115",Atwood,CO,40.520635,-103.283249,3.299
52646,FLYING J TRAVEL PLAZA #619,"I-70, EXIT 285",Aurora,CO,39.765343,-104.829313,3.3923
70012,MAVERIK COUNTRY STORE #549,"I-70, EXIT 283",Aurora,CO,39.755507,-104.792356,3.1857
67624,LOVES TRAVEL STOP #300,I-70 EXIT 304,Bennett,CO,39.750476,-104.437828,3.3257
72486,QUIKTRIP #4216,"I-70 & SR-79, EXIT 304",Bennett,CO,39.750435,-104.42379,3.199
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,40.26045,-105.080398,3.3907
71377,7-ELEVEN #38485,I-76 Exit 25,Brighton,CO,39.907986,-104.818802,3.599
72572,GOOD 2 GO #713 DBA ONE9 #1432,I-76 EXIT 21,Brighton,CO,39.948504,-104.750713,3.199
71214,MAVERIK #5317,"I-76, EXIT 22",Brighton,CO,39.941792,-104.814044,3.234
7553,BRUSH TRAVEL PLAZA,"I-76, EXIT 90B & SR-71",Brush,CO,40.226248,-103.593853,3.699
70104,LOVES TRAVEL STOP #649,"I-76/US-6, EXIT 89",Brush,CO,40.242877,-103.624575,4.089
66527,TA EXPRESS #648,"I-76, EXIT 90A",Brush,CO,40.269143,-103.66489,4.099
3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington,CO,39.272602,-102.227561,3.499
69653,LOVES TRAVEL STOP #644,"I-70, EXIT 437 & US-385",Burlington,CO,39.342326,-102.28464,3.889
3774,SINCLAIR,"I-70, EXIT 438",Burlington,CO,39.315513,-102.22508,3.889
72648,Loves Travel Stop #873,US 50,Canon City,CO,38.435978,-105.204441,3.509
67908,CIRCLE K #2744062,"I-25, EXIT 74",Colorado City,CO,37.912974,-104.872729,3.349
3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,38.805082,-104.785699,3.159
70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,38.799441,-104.828995,3.479
72963,MAVERIK #5358,"I-25, Exit 145",Colorado Springs,CO,38.865786,-104.848266,3.3307
73068,MAVERIK #5369,SR 21,Colorado Springs,CO,38.848327,-104.790221,3.499
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,38.837619,-104.848729,3.289
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,39.806675,-104.888504,3.639
63870,CIRCLE K #2744074,"I-270/US-36, EXIT 4",Commerce City,CO,39.790373,-104.930639,3.4557
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,39.829112,-104.94023,3.389
63630,TA DENVER EAST TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,39.827012,-104.875443,3.3757
72791,LOVES TRAVEL STOP #850,SR-491 & RD. G,Cortez,CO,37.321959,-108.576649,3.4823
70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,37.326136,-108.613783,3.4157
69845,Maverik Country Store #5013,US-40 & SR-13,Craig,CO,40.511486,-107.577151,3.459
3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,40.852409,-102.882143,3.3823
67886,MAVERIK #5200,"I-70 BUSINESS, EXIT 25, CR-24",De Beque,CO,39.289728,-108.249774,3.4423
3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,39.863908,-104.966049,3.299
72419,Denver 39th Ave Cardlock,I-70/US-36 EXIT-281,Denver,CO,39.837975,-105.024035,3.4907
72681,MAVERIK #691,I-76 EXIT 3,Denver,CO,39.810662,-104.994614,3.284
72788,MAVERIK #700,I-25 EXIT 215,Denver,CO,39.859155,-104.981511,3.289
85,DOWNIEVILLE FUEL STOP,"I-70, EXIT 234",Dumont,CO,39.78927,-105.581921,3.459
71653,MAVERIK COUNTRY STORE #701,US-160,Durango,CO,37.278068,-107.849452,3.299
69835,LOVES TRAVEL STOP #653,US-287,Eads,CO,38.40497,-102.53532,3.4757
71542,CIRCLE K #2706625,US-85,Eaton,CO,40.509837,-104.744876,3.399
72561,7-ELEVEN #38638,I-25 Exit 235,Erie,CO,40.057217,-105.099852,3.399
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,40.053711,-105.065035,3.499
748,QUIKTRIP #4231,US-85,Evans,CO,40.394035,-104.7131,3.1723
72644,MAVERIK COUNTRY STORE #642,I-25 EXIT 262,Fort Collins,CO,40.558674,-105.099765,3.259
67779,REATA PETROLEUM,I-76 & BARLOW RD,Fort Morgan,CO,40.283829,-103.834594,3.439
6734,TOMAHAWK TRUCK STOP,"I-25, EXIT 128",Fountain,CO,38.677589,-104.662667,3.299
63871,Alta Convenience Store #6317,"I-70, EXIT 19",Fruita,CO,39.138103,-108.685141,3.399
60700,PWI #502,"I-70/US-40, EXIT 259",Golden,CO,39.760012,-105.220749,3.199
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,39.061049,-108.518369,3.539
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,39.050703,-108.57882,3.499
69142,LOVES TRAVEL STOP #517,"I-70, EXIT 26 & US-50/6",Grand Junction,CO,39.06055,-108.534212,3.989
69151,PILOT #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,39.058167,-108.530712,3.999
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,39.060927,-108.561816,4.049
72492,CIRCLE K #2709098,US 85,Greeley,CO,40.346907,-104.712255,3.2107
67067,LOVES TRAVEL STOP #377,"I-76/US-6, EXIT 31 & SR-52",Hudson,CO,40.035924,-104.670651,3.459
6640,PETRO STOPPING CENTER JOHNSTOWN,"I-25, EXIT 254",Johnstown,CO,40.297015,-104.938505,3.4273
73101,7-ELEVEN 42279,"I-76, Exit 39",Keenesburg,CO,40.131809,-104.467053,3.149
71722,MAVERIK #5392,FM-16,Keenesburg,CO,40.106512,-104.448377,3.154
70154,Stinker,"US-34, CR-56",Kersey,CO,40.383422,-104.539975,3.499
73076,MAVERIK #5148,US 40,Kremmling,CO,40.086582,-106.369525,3.679
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,38.104017,-102.613663,3.4623
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,38.088201,-102.628513,3.399
70124,TA Express Lamar,US-50/385,Lamar,CO,38.072632,-102.636608,3.439
67069,FLYING J TRAVEL PLAZA #621,"I-70, EXIT 359 & US-24",Limon,CO,39.296033,-103.68923,3.874
5523,TA LIMON TRAVEL CENTER,"I-70, EXIT 359 & US-24",Limon,CO,39.290281,-103.676514,3.9207
66715,7-Eleven #34210,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,40.201458,-105.077885,3.189
6051,CIRCLE K #2709846,"I-25, EXIT 240",Longmont,CO,40.144923,-105.086346,3.0573
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,40.141579,-105.077209,3.239
72767,QUIKTRIP #4227,I-25 EXIT 243,Mead,CO,40.217745,-104.985307,3.1473
64764,CORNER MARKET #62,SR-13/SR-789 & SR-64,Meeker,CO,40.049742,-107.902177,3.729
71036,GOLDEN GATE PETRO,US-550,Montrose,CO,38.447246,-107.853789,3.4357
75,Good 2 Go #709,US-50,Montrose,CO,38.45502,-107.902762,3.424
71166,MAVERIK COUNTRY STORE #616,US-50,Montrose,CO,38.466277,-107.907477,3.3957
70216,PILOT #1110,I-25 & SR-105,Monument,CO,39.067566,-104.835658,3.579
72707,QUIKTRIP #4299,"I-25, EXIT 158",Monument,CO,39.067346,-104.845975,3.159
52241,Rocket,"I-25/US-85/US-87, EXIT 161 & SR-105",Monument,CO,39.115938,-104.826369,3.195
70224,GOLDEN GATE PETROLEUM,I-70 EXIT 42,Palisade,CO,39.114417,-108.382385,3.549
6886,PWI #535,"I-70, EXIT 47",Palisade,CO,39.095753,-108.333197,3.379
72566,Loves  Travel Stop #826,I-70 Exit 75,Parachute,CO,39.461126,-108.057851,3.5957
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,38.28554,-104.572679,3.399
67411,LOVES TRAVEL STOP #226,"I-25, EXIT 104",Pueblo,CO,38.268754,-104.569803,3.619
72906,Maverik #734,I-25 EXIT 94,Pueblo,CO,38.297971,-104.580379,3.289
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,39.544004,-107.809379,3.4623
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,39.286827,-102.888188,3.499
70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,39.532972,-107.651396,3.459
64765,CENEX,"I-76, EXIT 125",Sterling,CO,40.605443,-103.259702,3.4157
60707,REATA TRAVEL STOP,"I-76, EXIT 125",Sterling,CO,40.668538,-103.225751,3.399
65329,UTE MOUNTAIN TRAVEL CENTER,US-160 & US-491,Towaoc,CO,37.179401,-108.744539,3.4573
4819,Alta Convenience #6333,"I-25, EXIT 11",Trinidad,CO,37.27855,-104.477238,3.399
71263,Loves Travel Stop # 660,"I-25, Exit 49",Walsenburg,CO,37.631416,-104.792771,4.249
60206,TA EXPRESS #649,"I-25, EXIT 52",Walsenburg,CO,37.661473,-104.806787,4.259
7551,PWI #525,"I-70, EXIT 295",Watkins,CO,39.791749,-104.552396,3.139
69250,MAVERIK #5150,"I-25, EXIT 278 & SR-1",Wellington,CO,40.716123,-105.047162,3.199
7552,TA DENVER WEST TRAVEL CENTER,"I-70, EXIT 266",Wheat Ridge,CO,39.77204,-105.132475,3.4157
62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins,CO,40.173388,-104.059736,3.559
71215,MAVERIK #5319,SR-392 & SR-257,Windsor,CO,40.467817,-104.921,3.159
60708,CRVS STORE #6,US-385,Wray,CO,40.094566,-102.411446,3.449
68002,CO RETAIL VENTURE DB,US-34 & SR-59,Yuma,CO,40.131682,-102.723542,3.449
7543,TA NEW HAVEN TRAVEL CENTER,"I-95, EXIT 56",Branford,CT,41.285269,-72.781963,5.069
72192,MASSEY FUEL,"I-95, EXIT 30",Bridgeport,CT,41.127862,-73.235417,3.399
71011,Global,"I-84 E, EXIT 2 & US-6 E",Danbury,CT,41.355269,-73.418775,3.459
71012,ALLTOWN MARKETS #838,"I-95 N, EXIT 12",Darien,CT,41.10975,-73.523257,3.8323
68995,ALLTOWN MARKETS #839,"I-95, EXIT 10",Darien,CT,41.085842,-73.460501,3.8323
71567,PRIDE CONVENIENCE STORE,"I-91, EXIT 40 & SR-20",East Granby,CT,41.947319,-72.766372,3.649
72690,Noble East Lyme,"I-95, EXIT 75",East Lyme,CT,41.340437,-72.271404,3.759
72764,CUMBERLAND FARMS #004783,US-5,East Windsor,CT,41.912247,-72.604816,4.049
72075,CITGO SAMS FOOD STORE,"US-5, Exit 87",Hartford,CT,41.772407,-72.646147,3.499
71201,PRIDE TRAVEL CENTER,I-91 EXIT 33,Hartford,CT,41.784332,-72.664705,3.509
70871,ALLTOWN MARKETS #835,"I-95, EXIT 62",Madison,CT,41.344249,-72.581518,4.239
68825,ALLTOWN MARKETS #832,"I-95, EXIT 40",Milford,CT,41.241149,-73.025072,3.599
68716,ALLTOWN MARKETS #833,I-95 EXIT 41,Milford,CT,41.200746,-73.079348,3.599
7545,CITGO,"I-95, EXIT 40",Milford,CT,41.185129,-73.052647,3.399
